story_id,title,description,genre,author,avg_reading_minutes,quality,publish_days_ago
S02934,The Smiling Man,"Driven by a new tenant is drawn into a ritual that must not be finished, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Zoya Joshi,38.5,0.46045775285986473,126
S02935,The Astronomer of Ujjain,"Driven by a merchant's daughter is drawn into a rebellion brewing in silence, they must confront what it truly costs. But every secret has its price.",Historical Fiction,Zoya Singh,16.7,0.5679841607586635,192
S02936,Blackout Protocol: The Reckoning,"Against an ex-intelligence officer is drawn into a hostage swap going sideways, they must confront what it truly costs. Nothing will ever be the same again.",Thriller,Elena Chatterjee,13.2,0.909485720405931,584
S02937,Beyond the Ice Wall II,"In a world where a treasure-hunting historian is drawn into a treasure map with a missing corner, they must confront what it truly costs. And time is running out.",Adventure,Marcus Kapoor,44.7,0.5188144535617567,490
S02938,Unspoken: Origins,"When a first-generation doctor is drawn into an apology thirty years late, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Drama,Sofia Petrov,20.5,0.8409274266029232,367
S02939,Rise of the Asura: The Reckoning,"When a temple sculptor is drawn into a mortal chosen for a divine task, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Mythology,Naina Mehta,19.3,0.98,533
S02940,The Dragon's Heir,"After a dragon rider is drawn into a war between old gods, they must confront what it truly costs. What follows changes everything.",Fantasy,Rahul Bose,36.3,0.5911778370724038,232
S02941,Paper Roses: Origins,"Against an ambitious chef is drawn into a secret admirer's confession, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Rahul Iyer,44.1,0.38022822991324157,174
S02942,The Silent Witness: Legacy,"Driven by a sharp-eyed journalist is drawn into a witness who lies, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Zoya Singh,17.5,0.3334591569709437,579
S02943,The Mars Protocol,"Haunted by a rogue android is drawn into terraforming that awakens something, they must confront what it truly costs. But every secret has its price.",Science Fiction,Ananya Joshi,6.0,0.24313577354379118,417
S02944,Static,"Against a new tenant is drawn into a curse passed through photographs, they must confront what it truly costs. Some doors, once opened, never close.",Horror,Aarav Chatterjee,27.3,0.6266127398913492,694
S02945,Shadows of Partition: The Reckoning,"Driven by a court astronomer is drawn into a forbidden craft in a royal court, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Meera Rao,29.5,0.98,294
S02946,The Hostage Negotiator: The Reckoning,"Haunted by an ex-intelligence officer is drawn into a double agent's final job, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Meera Tanaka,8.8,0.6157206274031338,67
S02947,Beyond the Ice Wall,"When a teenage stowaway is drawn into a desert crossing against time, they must confront what it truly costs. And time is running out.",Adventure,Priya Sharma,27.3,0.6637826607147717,185
S02948,Sons of the Soil,"Haunted by an aging patriarch is drawn into two brothers and one farm, they must confront what it truly costs. But every secret has its price.",Drama,Arjun Petrov,42.1,0.785861190478821,377
S02949,Songs of the Naga Reborn,"Haunted by a temple sculptor is drawn into a sage's prophecy misread, they must confront what it truly costs. What follows changes everything.",Mythology,Ananya Kapoor,41.8,0.4797964942321763,72
S02950,The Silver Citadel: Origins,"Against an exiled princess is drawn into a dying magical realm, they must confront what it truly costs. Nothing will ever be the same again.",Fantasy,Priya Sharma,7.1,0.970116565159592,541
S02951,Monsoon Hearts: Origins,"When a small-town teacher is drawn into a long-distance promise, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Aarav Okafor,26.2,0.537481702676478,292
S02952,The Midnight Caller II,"Against a sharp-eyed journalist is drawn into a murder staged as suicide, they must confront what it truly costs. Some doors, once opened, never close.",Mystery,Aarav Kapoor,13.7,0.9358040455864765,329
S02953,The Synthetic Heart Reborn,"After a deep-space salvager is drawn into an AI questioning its purpose, they must confront what it truly costs. But every secret has its price.",Science Fiction,Ishita Das,38.9,0.2054006575042449,27
S02954,The Night Shift,"Against a grieving father is drawn into a house that remembers its dead, they must confront what it truly costs. But every secret has its price.",Horror,Zoya Kapoor,26.5,0.633863520093895,211
S02955,The Astronomer of Ujjain: Origins,"Against a young cartographer is drawn into a rebellion brewing in silence, they must confront what it truly costs. And time is running out.",Historical Fiction,Marcus Gupta,44.2,0.8404029142195368,663
S02956,Zero Hour Mumbai,"After an investigative journalist is drawn into a hostage swap going sideways, they must confront what it truly costs. What follows changes everything.",Thriller,Ananya Alvarez,7.6,0.7454443223061507,101
S02957,Sailing the Forgotten Sea,"In a world where a teenage stowaway is drawn into a shipwreck holding an old secret, they must confront what it truly costs. And time is running out.",Adventure,Rohan Chatterjee,10.5,0.8851572577280098,364
S02958,The Long Way Home,"Driven by a single mother is drawn into two brothers and one farm, they must confront what it truly costs. And time is running out.",Drama,Arjun Tanaka,19.1,0.8305498961723765,304
S02959,The Curse of Yayati,"When a storyteller who remembers past lives is drawn into a forgotten vow binding the gods, they must confront what it truly costs. But every secret has its price.",Mythology,Meera Iyer,33.9,0.6637954929593475,717
S02960,The Dragon's Heir II,"After an exiled princess is drawn into a cursed bloodline, they must confront what it truly costs. Some doors, once opened, never close.",Fantasy,Vikram Mehta,36.5,0.5385974111141347,97
S02961,Paper Roses II,"Haunted by a shy librarian is drawn into a long-distance promise, they must confront what it truly costs. But every secret has its price.",Romance,Sara Das,39.5,0.5850059044383894,285
S02962,The Vanishing Hour Reborn,"After an amateur sleuth is drawn into a murder staged as suicide, they must confront what it truly costs. Nothing will ever be the same again.",Mystery,Sara Menon,37.2,0.9246598453457877,475
S02963,The Mars Protocol: Origins,"After a quantum engineer is drawn into terraforming that awakens something, they must confront what it truly costs. But every secret has its price.",Science Fiction,Sofia Sharma,13.4,0.6416579995267849,7
S02964,Feed the Well: Origins,"Driven by a skeptical paranormal blogger is drawn into a curse passed through photographs, they must confront what it truly costs. The truth is closer than anyone dares to admit.",Horror,Zoya Singh,29.0,0.2983156648672393,158
S02965,The Salt March Diaries,"After a palace scribe is drawn into a court intrigue over succession, they must confront what it truly costs. And time is running out.",Historical Fiction,Marcus Menon,29.7,0.25192561964362437,632
S02966,The Courier Reborn,"After an investigative journalist is drawn into a double agent's final job, they must confront what it truly costs. Some doors, once opened, never close.",Thriller,Arjun Nair,23.8,0.5547024525180478,693
S02967,Peak of No Return,"Driven by a teenage stowaway is drawn into a shipwreck holding an old secret, they must confront what it truly costs. What follows changes everything.",Adventure,Aarav Rao,21.1,0.36831041272956005,613
S02968,What We Leave Behind: Legacy,"Driven by an aging patriarch is drawn into a family secret surfacing at a funeral, they must confront what it truly costs. What follows changes everything.",Drama,Aditya Joshi,16.4,0.6929975549065175,212
S02969,Ashwatthama's Burden II,"In a world where a cursed warrior is drawn into a curse traded between generations, they must confront what it truly costs. But every secret has its price.",Mythology,Arjun Alvarez,32.8,0.6505048101113954,297
S02970,The Lost Kingdom Reborn,"After a reluctant young mage is drawn into an ancient prophecy, they must confront what it truly costs. And time is running out.",Fantasy,Aditya Alvarez,42.1,0.544822796365059,599
S02971,Second Chance Summer,"Against a widowed architect is drawn into a love that defies family expectations, they must confront what it truly costs. Some doors, once opened, never close.",Romance,Elena Menon,29.7,0.7737697195307327,129
S02972,The Midnight Caller,"When a sharp-eyed journalist is drawn into an inheritance with deadly strings, they must confront what it truly costs. And time is running out.",Mystery,Aarav Petrov,14.6,0.678099040809082,29
S02973,The Last Uplink Reborn,"In a world where a rogue android is drawn into terraforming that awakens something, they must confront what it truly costs. But every secret has its price.",Science Fiction,Marcus Bose,37.3,0.6720235399516264,623
S02974,Static II,"In a world where a night-shift nurse is drawn into something living under the floor, they must confront what it truly costs. Nothing will ever be the same again.",Horror,Marcus Menon,30.0,0.5844777801596506,492
S02975,Shadows of Partition,"Against a rebel poet is drawn into a forbidden craft in a royal court, they must confront what it truly costs. What follows changes everything.",Historical Fiction,Vikram Kapoor,39.3,0.6444919912260277,27
S02976,Deadline: Origins,"When an ex-intelligence officer is drawn into a city-wide blackout hiding a heist, they must confront what it truly costs. But every secret has its price.",Thriller,Dev Das,5.2,0.5603472779967441,626
S02977,Compass of Storms II,"When a river guide is drawn into a desert crossing against time, they must confront what it truly costs. And time is running out.",Adventure,Vikram Singh,14.4,0.7670109428318583,190
